timestamp (us),gx (d/s),gy (d/s),gz (d/s)
38219879,1.53,4.21,-2.5
38225713,1.83,3.97,-1.28
38233012,1.53,3.78,-0.37
38239847,0.31,3.54,-0.24
38245682,-0.31,3.54,-0.55
38251529,-0.67,3.78,-0.55
38257380,-0.85,4.15,-0.06
38264693,-0.37,6.35,1.1
38270549,0.31,7.75,1.16
38276414,0.92,9.16,1.1
38282280,1.28,10.62,1.04
38288153,1.4,12.76,0.98
38295016,1.77,17.58,0.85
38302362,1.53,19.53,0.73
38308242,0.92,21,0.49
38314120,-0.12,22.52,-0.12
38320007,-0.24,22.52,-0.12
38325903,-0.31,22.16,0
38341415,-1.04,19.35,0.43
38347901,-1.46,18.37,0.49
38353799,-1.46,16.97,0.55
38359712,-1.16,15.93,0.73
38365623,-0.79,14.77,0.85
38371537,-0.61,13.61,0.79
38378337,-0.61,12.63,0.31
38384267,-1.1,10.74,-0.79
38390190,-1.46,10.07,-1.1
38396113,-1.46,9.58,-1.28
38402623,-0.98,9.22,-1.53
38409447,-0.24,9.4,-2.62
38415383,-0.37,9.46,-3.23
38421320,-0.43,9.16,-3.6
38427243,-0.18,8.54,-3.66
38433174,0.24,8.06,-3.6
38439997,1.04,7.51,-3.54
38445926,1.22,7.08,-3.6
38451864,1.1,6.77,-3.54
38458376,0.85,6.53,-3.36
38464300,-0.12,6.47,-2.26
38470243,-0.55,6.71,-1.83
38477092,-0.85,6.9,-1.59
38483035,-1.04,7.14,-1.4
38488985,-0.49,7.14,-0.55
38494942,0.18,7.45,0.06
38500894,0.79,7.81,0.43
38506853,1.1,7.81,0.55
38513396,1.22,7.57,0.55
38519340,0.61,6.41,0.55
38525334,0.24,5.86,0.61
38531304,-0.06,5.37,0.55
38537274,-0.18,4.82,0.31
38544176,-0.31,4.27,-0.24
38550161,-0.37,4.46,-0.37
38556144,-0.49,4.76,-0.37
38562134,-0.37,4.76,-0.24
38568703,-0.12,4.58,-0.67
38574711,-0.49,4.7,-0.92
38581640,-0.92,4.94,-1.04
38587639,-1.34,5,-0.92
38593664,-1.1,4.82,-0.79
38599693,-0.67,4.94,-1.1
38605725,-0.31,4.94,-1.4
38612704,-0.37,4.82,-1.65
38619734,-1.16,4.27,-1.46
38625759,-1.22,4.27,-1.53
38631804,-0.98,4.64,-1.83
38637852,-0.79,4.88,-2.38
38644859,-0.73,4.76,-2.93
38650920,-0.37,4.21,-2.93
38656967,0.12,3.48,-3.3
38663025,0.43,2.87,-4.03
38669085,-0.12,1.83,-5.8
38675734,-0.61,1.16,-6.23
38682758,-0.92,0.37,-6.53
38688835,-0.73,-0.43,-7.93
38694914,-0.73,-0.24,-8.67
38700993,-1.04,-0.06,-9.34
38707078,-1.59,0.31,-10.07
38714137,-2.38,0.79,-11.54
38720236,-2.5,1.16,-12.94
38726919,-2.81,1.71,-15.75
38733015,-3.85,2.5,-20.32
38739116,-7.32,3.72,-31.8
38745235,-8.85,4.27,-37.35
38752333,-10.13,5.13,-43.46
38762394,-12.51,6.71,-60.18
38768290,-13.85,7.2,-69.76
38774192,-15.87,7.45,-87.83
38781087,-16.3,7.32,-97.11
38788477,-16.91,7.32,-106.99
38794389,-18.13,7.26,-124.63
38800302,-18.62,7.02,-131.1
38806224,-19.04,6.35,-136.35
38812146,-19.59,5.8,-141.48
38819561,-20.94,5,-151.67
38825485,-21.73,4.39,-154.97
38832302,-22.28,3.72,-156.43
38838134,-22.58,3.54,-157.59
38843987,-24.48,4.15,-164.43
38850191,-26.67,4.52,-171.14
38857468,-29.66,5.13,-179.63
38863321,-32.23,5.74,-188.9
38869173,-36.01,7.45,-208.62
38874988,-37.6,8.24,-218.2
38880793,-39.55,9.03,-228.27
38889031,-45.04,11.05,-255.37
38894847,-48.58,12.08,-272.4
38900672,-52.12,12.7,-289.18
38906503,-55.18,13.12,-304.63
38912329,-57.5,13.49,-318.48
38919604,-61.34,15.26,-343.57
38925448,-63.17,16.48,-355.04
38931272,-64.58,17.46,-365.54
38937118,-65.37,18.19,-375.18
38943954,-66.04,18.92,-390.93
38949797,-66.47,18.98,-396.18
38955644,-66.83,18.68,-400.76
38961481,-66.89,18.37,-406.01
38967329,-66.53,17.64,-411.19
38973177,-65.43,16.36,-414.43
38979028,-61.28,12.45,-414
38986353,-58.65,10.5,-412.54
38992224,-56.82,8.48,-411.56
38999078,-56.82,4.21,-411.19
39004936,-58.35,1.95,-411.5
39010801,-60,0.12,-411.68
39018225,-61.16,-1.1,-411.74
39024183,-61.89,-1.89,-410.83
39030142,-61.65,-1.53,-410.4
39036186,-61.83,-0.73,-410.77
39042319,-62.99,0.12,-413.7
39048441,-66.16,0.98,-422
39063005,-79.71,5.8,-466.74
39069616,-80.14,8.73,-475.52
39075681,-77.51,9.58,-473.94
39081799,-74.77,9.77,-471.44
39088009,-73,9.16,-469.24
39095863,-74.77,5.98,-471.86
39102076,-77.33,4.21,-478.33
39108266,-79.71,2.87,-486.27
39115447,-80.44,1.34,-494.45
39121628,-77.51,0.67,-488.77
39127826,-73.3,-0.24,-476.32
39143787,-69.21,-3.48,-438.35
39149993,-71.66,-3.36,-435.67
39156199,-72.69,-2.99,-430.66
39162003,-71.35,-2.44,-420.84
39168724,-65.67,-1.83,-391.36
39175963,-64.27,-1.16,-380.8
39182171,-64.51,0.06,-376.53
39188328,-65.86,1.28,-376.95
39194481,-68.85,2.93,-380.07
39200633,-69.27,3.85,-380.31
39207773,-68.54,5.07,-379.7
39213888,-65.8,7.2,-377.56
39231969,-66.96,7.81,-375.49
39238042,-68.42,7.81,-375.12
39244143,-70.13,8.48,-374.45
39250234,-70.07,8.97,-374.02
39256693,-69.76,9.16,-373.29
39262783,-69.34,9.34,-372.31
39268887,-67.87,9.4,-368.23
39275000,-66.28,8.85,-363.16
39281107,-65.06,8,-356.63
39288572,-64.94,6.65,-348.69
39294673,-65.73,6.47,-348.69
39300793,-66.71,6.16,-349.91
39306922,-67.44,6.16,-351.07
39313040,-67.38,6.53,-351.75
39319545,-65.19,8.18,-351.56
39325670,-63.9,8.61,-351.01
39331810,-62.99,8.85,-350.4
39337960,-62.62,8.91,-349.98
39344271,-62.01,9.34,-349.91
39350396,-61.46,10.01,-350.22
39356945,-60.73,10.8,-350.46
39363109,-59.88,11.54,-349.73
39369270,-57.01,11.6,-340.03
39375436,-55.91,11.23,-332.46
39381599,-55.66,11.17,-327.03
39388149,-56.52,11.11,-326.05
39395310,-59.51,10.25,-332.28
39401469,-60.55,9.7,-334.96
39407634,-60.67,9.4,-335.94
39413800,-59.51,10.13,-334.84
39420388,-59.08,10.93,-333.5
39426575,-58.96,11.66,-331.6
39432763,-58.9,12.15,-329.47
39438963,-59.51,13.06,-326.66
39445165,-59.69,13.61,-326.54
39451533,-59.69,13.92,-327.03
39458145,-59.81,14.1,-327.58
39463951,-60.24,14.04,-327.15
39469756,-59.81,13.98,-325.93
39475568,-59.2,14.1,-324.83
39481383,-58.53,14.47,-324.16
39488023,-58.04,14.71,-323.91
39493848,-57.37,14.4,-323.79
39499672,-56.7,14.04,-323.85
39506085,-55.85,13.55,-323.85
39511899,-54.99,13.12,-323.91
39518567,-54.14,12.7,-323.43
39524405,-53.83,12.76,-322.33
39530240,-52.98,12.82,-319.95
39536087,-51.64,12.88,-315.67
39541936,-50.05,12.94,-310.3
39548630,-49.26,13.67,-304.32
39554478,-50.48,14.16,-305.54
39560912,-51.88,14.34,-308.04
39566756,-52.73,14.28,-310.24
39572736,-52.67,13.98,-311.34
39579616,-51.33,13.18,-310.97
39585593,-50.6,13.06,-309.94
39591575,-50.05,13.18,-308.72
39597558,-49.93,13.43,-307.56
39603549,-50.17,13.55,-306.7
39609544,-50.11,13.06,-307.13
39617436,-49.74,12.21,-307.8
39623420,-49.19,11.41,-308.41
39629426,-47.97,10.56,-308.47
39635428,-47.49,10.74,-308.11
39641436,-46.94,11.23,-307.68
39648366,-46.57,11.72,-307.5
39654376,-45.84,11.72,-306.76
39660394,-45.29,11.72,-306.09
39666412,-44.62,11.78,-305.18
39673011,-44.07,11.9,-304.32
39679966,-43.58,12.45,-303.04
39685999,-43.82,12.88,-302.73
39692011,-43.82,13.06,-302.31
39698050,-43.82,13.24,-301.82
39704102,-43.46,13.67,-300.96
39711066,-43.46,13.49,-301.03
39717113,-43.46,13.12,-301.27
39724160,-43.4,13,-301.76
39730182,-43.27,12.94,-301.82
39736221,-42.97,12.82,-301.64
39743188,-43.15,13.06,-301.76
39749237,-44.62,13.12,-302.92
39755288,-45.29,13.06,-303.53
39761334,-45.47,12.76,-303.83
39767387,-45.29,12.39,-303.77
39773417,-44.98,11.6,-303.71
39781396,-45.04,10.38,-304.14
39787419,-45.47,9.89,-304.26
39793462,-46.08,8.85,-303.47
39799503,-45.96,8.42,-302.92
39805546,-45.78,7.93,-302.49
39812531,-44.98,7.51,-302.19
39818548,-43.76,7.75,-302.12
39824606,-43.64,8.3,-302.12
39830669,-43.58,8.97,-302.12
39837315,-43.52,9.52,-302.12
39844333,-43.4,10.38,-302
39850403,-43.64,10.8,-301.94
39856472,-43.95,11.11,-302.06
39862549,-44.25,11.29,-302.25
39868629,-43.88,11.54,-301.88
39875632,-43.58,11.9,-301.21
39881718,-43.33,12.39,-300.54
39888351,-43.52,12.63,-299.87
39894433,-44.49,12.21,-299.01
39900529,-44.86,11.66,-298.58
39906629,-45.04,11.11,-298.1
39913694,-44.68,9.7,-297.55
39919765,-44.43,8.79,-297.85
39925877,-44.37,7.75,-298.46
39931993,-44.56,7.02,-298.95
39938109,-44.74,6.47,-298.95
39946149,-45.04,6.53,-297.97
39952256,-45.41,6.84,-297.73
39958344,-45.96,7.02,-297.79
39964467,-47,6.9,-298.03
39970549,-46.75,6.65,-297.36
39977619,-45.59,6.53,-295.41
39983753,-39.55,5.86,-280.21
39989852,-34.97,5.07,-265.26
39995999,-30.09,4.21,-247.31
40002719,-25.51,3.72,-227.17
40008856,-16.72,3.36,-176.64
40015957,-12.82,3.3,-147.16
40022069,-9.83,3.6,-118.59
40035291,-8.12,5.74,-54.75
40041416,-7.75,5.98,-39.55
40047534,-7.2,5.49,-26.31
40055047,-5.49,3.78,-6.23
40061188,-4.33,2.99,0.43
40067314,-2.99,2.38,5.13
40073441,-1.1,1.22,10.99
40079574,-0.43,0.61,13.06
40086115,0.43,-0.49,14.47
40092257,1.4,-2.5,14.89
40098401,2.5,-8.48,13
40104544,2.69,-12.45,11.54
40110867,2.87,-17.15,10.25
40117006,3.3,-22.34,9.16
40123669,3.11,-32.78,6.41
40129878,2.5,-37.35,4.39
40135714,2.01,-41.26,2.01
40141553,2.26,-44.13,-0.43
40147397,3.17,-46.33,-2.69
40158778,3.66,-50.17,-7.2
40165646,3.66,-50.48,-7.14
40171780,4.46,-50.54,-6.35
40177925,5.25,-50.84,-4.88
40184074,4.76,-51.88,-1.53
40190229,4.21,-52.31,-0.85
40196776,4.33,-52.86,-0.49
40202982,4.94,-53.41,-0.24
40209140,5.49,-53.96,0.61
40215299,5.25,-53.77,0.73
40221638,4.94,-53.47,0.37
40228210,4.94,-52.61,-0.43
40234386,6.23,-49.07,-1.65
40240571,6.47,-47,-1.83
40246752,6.29,-45.1,-1.77
40252941,6.23,-43.21,-1.71
40259127,6.47,-39.18,-2.01
40265931,6.04,-37.41,-2.14
40272907,5.25,-36.07,-2.08
40278887,3.72,-33.39,-1.28
40284879,3.3,-31.43,-0.92
40290880,2.99,-29.72,-0.55
40297817,2.5,-28.26,-0.49
40303817,0.98,-26.86,-0.92
40309819,0.73,-26.49,-1.28
40315835,0.85,-26.06,-1.59
40321844,0.92,-25.21,-2.38
40329780,0.73,-23.19,-5.19
40335795,0.79,-22.34,-6.35
40341816,0.98,-22.03,-6.65
40347845,1.16,-22.16,-6.77
40353885,1.22,-23.13,-8.61
40359919,1.4,-24.05,-9.77
40366914,1.71,-24.9,-10.13
40372965,2.32,-25.82,-9.52
40379003,3.78,-26.86,-7.57
40385620,4.15,-27.4,-7.2
40391659,3.91,-28.26,-7.39
40398657,2.62,-31.07,-8.42
40404724,2.01,-32.29,-8.73
40410780,1.83,-32.9,-8.73
40416845,1.95,-32.78,-8.67
40422910,1.83,-32.41,-8.54
40428976,1.28,-31.13,-7.87
40437005,1.22,-29.91,-7.14
40443068,1.53,-28.2,-6.41
40449148,1.89,-24.48,-5.07
40455237,1.53,-23.01,-4.33
40461323,0.85,-21.36,-3.6
40468374,0.24,-15.93,-2.5
40474462,0.06,-12.15,-1.83
40480549,-0.37,-8.12,-1.22
40486645,-0.73,-4.46,-0.79
40493322,-0.49,1.71,-0.06
40500403,-0.24,4.21,0.37
40506499,-0.24,6.71,0.61
40512604,-0.67,9.28,0.55
40518735,-2.38,15.01,0
40524855,-2.99,17.7,0.06
40530973,-3.17,19.71,0.31
40538078,-2.81,21.24,0.61
40544783,-1.4,23.13,0.67
40550900,-0.92,23.8,0.67
40557024,-0.55,24.05,0.98
40563164,-0.31,24.05,1.4
40570297,-0.43,22.89,1.65
40576436,-0.85,22.4,1.28
40582579,-1.28,21.91,0.79
40588726,-1.89,20.63,0.06
40595866,-2.5,19.96,-0.31
40602012,-3.05,19.71,-1.04
40609176,-3.66,19.23,-3.97
40615348,-3.97,18.74,-5.62
40621513,-3.6,18.13,-6.71
40627674,-2.87,17.33,-6.96
40633855,-1.34,15.99,-5.86
40641038,-1.16,15.38,-5.55
40647801,-1.53,15.01,-5.74
40653964,-2.69,14.65,-6.35
40660142,-2.99,14.34,-6.41
40666344,-3.36,13.92,-6.47
40672530,-3.48,12.88,-6.71
40679741,-3.85,9.52,-7.57
40685931,-3.78,7.75,-7.81
40692124,-3.54,6.16,-7.75
40698902,-3.48,4.15,-7.69
40705095,-3.97,3.6,-7.87
40712336,-4.76,3.23,-7.93
40718544,-6.71,2.56,-6.84
40724351,-7.51,1.95,-5.49
40730164,-8.3,1.04,-3.97
40735978,-9.58,-0.12,-2.87
40741798,-11.78,-1.65,-2.08
40750027,-17.76,-5.37,-0.73
40755842,-20.2,-7.45,0.61
40766394,-24.11,-11.23,3.85
40772214,-26.61,-12.7,4.7
40778030,-29.11,-14.16,4.88
40785290,-30.94,-16.17,4.03
40791095,-29.54,-16.48,3.66
40796915,-27.34,-16.48,3.36
40803719,-24.11,-15.99,2.93
40809533,-23.19,-15.81,2.81
40816793,-22.16,-15.63,2.69
40822606,-21,-15.5,2.75
40828426,-19.47,-15.93,3.05
40842510,-19.23,-17.27,2.2
40848353,-17.64,-18.49,1.34
40854767,-16.3,-18.68,1.4
40861346,-15.01,-18.74,1.53
40867161,-14.28,-18.62,1.46
40872978,-13.98,-18.37,1.04
40879161,-14.1,-18.43,0.18
40885353,-14.4,-19.04,0.12
40891949,-15.2,-19.59,0.31
40898154,-16.6,-20.32,0.61
40904351,-20.69,-21.42,1.53
40910734,-22.46,-21.73,2.08
40916918,-23.44,-22.03,2.69
40923537,-23.32,-21.91,3.97
40929353,-22.89,-21.61,4.33
40935167,-22.52,-21.18,3.97
40940991,-21.85,-20.69,3.17
40946814,-21.3,-20.26,2.14
40952628,-20.63,-19.96,1.4
40959290,-18.92,-19.53,0.18
40965696,-18.19,-19.23,-0.67
40971518,-17.88,-18.49,-1.89
40977355,-17.76,-17.88,-2.99
40983198,-17.58,-16.97,-3.97
40989880,-16.36,-14.95,-5.25
40995722,-15.81,-13.79,-6.04
41001569,-15.32,-12.63,-6.84
41007421,-15.14,-11.78,-7.45
41013269,-15.01,-11.17,-7.45
41020955,-15.14,-11.23,-6.96
41026814,-15.56,-11.41,-6.41
41032678,-16.17,-11.9,-6.04
41038545,-16.72,-13.67,-6.29
41044414,-16.3,-14.59,-6.47
41051142,-15.2,-15.38,-6.35
41057024,-13.85,-15.75,-6.1
41062900,-12.57,-15.93,-5.98
41068790,-11.47,-15.87,-6.35
41075235,-11.6,-15.93,-6.77
41081099,-11.72,-16.11,-7.14
41087819,-11.84,-16.11,-7.08
41093681,-11.84,-14.95,-6.35
41099558,-11.72,-13.92,-6.1
41105457,-11.6,-12.7,-5.98
41111353,-11.54,-11.6,-6.04
41118135,-11.6,-11.05,-6.04
41124052,-11.17,-11.47,-6.04
41130548,-10.99,-12.21,-6.23
41136457,-11.35,-13.18,-6.41
41142373,-12.33,-14.04,-6.84
41149182,-14.22,-15.81,-7.45
41155117,-14.47,-16.85,-7.51
41161058,-14.34,-17.82,-7.45
41166999,-14.04,-18.86,-7.57
41172937,-13.73,-19.71,-7.81
41178881,-12.76,-20.39,-7.87
41186710,-12.45,-20.08,-7.57
41192650,-12.39,-19.59,-7.2
41198603,-12.63,-18.31,-7.02
41204559,-12.57,-17.52,-7.26
41210518,-12.51,-16.72,-7.2
41217433,-12.33,-15.63,-6.9
41223461,-11.6,-13.61,-6.16
41229492,-11.17,-12.88,-6.29
41235527,-10.99,-12.57,-6.65
41242170,-11.05,-12.45,-6.84
41254262,-12.21,-11.54,-6.23
41260392,-12.76,-10.44,-6.16
41266355,-13.12,-9.09,-6.29
41272325,-13.31,-7.57,-6.47
41278311,-14.1,-5.19,-6.59
41284325,-14.71,-4.39,-6.41
41291238,-15.14,-3.54,-6.1
41297821,-15.56,-2.32,-5.68
41303810,-16.24,0.55,-4.7
41309822,-16.24,1.34,-4.46
41315846,-15.87,1.71,-4.39
41322807,-15.44,1.83,-4.27
41328846,-14.04,1.53,-3.66
41334876,-13,1.34,-3.3
41340916,-11.66,1.46,-2.93
41346956,-9.77,1.77,-2.62
41354930,-5.07,2.69,-2.93
41360938,-3.05,3.17,-3.48
41366985,-1.83,3.6,-4.03
41372994,-1.16,4.21,-4.64
41379025,-0.79,5.37,-5.49
41385042,-0.31,5.8,-5.62
41391995,0.67,5.8,-5.55
41398035,1.77,5.74,-5.37
41404074,3.78,5.98,-4.03
41410694,5,6.53,-2.81
41416729,6.29,7.26,-1.46
41423738,7.93,7.81,-0.55
41429789,8.48,8.18,-1.04
41435849,8.97,8.97,-1.83
41441907,9.64,10.13,-2.44
41447974,10.25,11.6,-2.81
41454052,12.7,14.77,-3.17
41462089,14.4,16.17,-3.23
41468167,18.13,19.17,-3.23
41474261,20.02,21.06,-3.42
41480344,21.73,23.19,-3.72
41486430,23.25,25.27,-3.91
41493486,25.21,27.77,-3.78
41499570,25.88,28.14,-3.6
41505668,26.25,28.14,-3.48
41511768,26.43,28.02,-3.42
41518447,26,27.53,-3.23
41524546,25.82,27.34,-3.11
41531639,25.7,27.28,-2.99
41537747,26,27.16,-3.11
41543875,25.76,26.98,-3.54
41550002,25.02,26.73,-3.66
41556132,24.17,26.61,-3.72
41563242,23.62,26.86,-3.23
41569963,23.68,27.04,-2.75
41576079,23.19,27.16,-2.38
41582217,22.34,26.98,-2.14
41588352,20.45,26.43,-1.95
41595480,19.59,25.94,-1.65
41601625,18.49,25.15,-1.22
41607778,17.33,23.99,-0.73
41613939,15.56,20.45,-0.55
41621086,15.08,18.13,-1.22
41635175,14.47,11.47,-2.08
41641750,14.28,9.7,-1.89
41647925,14.47,7.93,-1.65
41654101,14.71,4.52,-1.53
41660282,14.53,3.17,-1.46
41666462,14.34,1.83,-1.34
41674040,13.49,-0.24,-1.65
41680212,12.82,-1.1,-1.95
41686403,12.21,-2.2,-2.01
41692593,11.6,-3.17,-2.08
41698786,10.93,-5.31,-2.08
41704984,10.74,-6.04,-1.95
41711611,10.25,-6.41,-1.89
41717421,9.58,-6.84,-1.83
41723624,8,-7.14,-2.26
41730007,7.57,-6.84,-2.5
41736207,7.39,-6.53,-2.56
41742844,7.51,-6.04,-2.5
41748652,7.32,-4.82,-2.14
41754467,6.84,-4.09,-2.01
41760281,6.04,-3.54,-1.71
41766105,4.88,-3.11,-1.28
41772771,3.48,-2.81,-0.98
41778598,0.61,-2.99,-0.67
41785018,-0.98,-3.36,-0.37
41790844,-2.69,-3.72,0
41796683,-4.33,-4.09,0.43
41802522,-5.86,-4.46,0.85
41809210,-8.36,-5.43,1.28
41815064,-9.03,-5.74,1.4
41820916,-9.22,-5.86,1.53
41826775,-9.03,-5.92,1.46
41832629,-8.67,-5.74,1.28
41840334,-7.39,-5.07,1.22
41846190,-7.08,-4.88,1.34
41852064,-7.08,-4.82,1.22
41857933,-7.14,-4.52,1.04
41863807,-6.96,-3.91,0.67
41869682,-6.65,-3.85,0.55
41876432,-6.16,-3.6,0.55
41882309,-5.68,-3.05,0.67
41888196,-4.82,-0.85,0.85
41894665,-4.21,0.43,0.85
41900546,-3.17,1.65,0.67
41907311,-1.71,2.44,0.31
41913217,1.95,4.03,-0.37
41919122,3.72,5.13,-0.73
41925026,5.62,6.23,-1.04
41930933,7.32,7.39,-1.4
41936848,8.97,8.73,-1.4
41943646,11.41,11.05,-1.16
41950159,12.08,12.08,-1.16
41956078,12.27,13.12,-1.22
41962002,12.27,13.92,-1.4
41967940,11.96,14.4,-1.59
41974762,10.31,14.4,-1.77
41980698,9.77,14.28,-1.65
41986638,9.46,14.1,-1.53
41992581,9.52,13.67,-1.53
41998522,9.52,12.51,-1.28
42005046,9.16,11.96,-1.16
42011898,8.61,11.23,-0.98
42017853,8.24,10.19,-0.85
42023807,7.63,8,-0.98
42029765,7.14,7.2,-1.22
42035736,6.71,6.65,-1.59
42042606,6.41,6.1,-1.65
42048569,6.41,5.43,-1.22
42054543,6.35,5.31,-0.73
42061102,5.92,5.31,-0.18
42067070,5.31,5.31,0.12
42073051,4.64,5.55,0.12
42079043,3.66,5.74,-0.24
42085029,3.11,5.8,-0.31
42091018,2.38,6.29,-0.37
42097010,1.95,7.08,-0.43
42103004,2.26,8.12,-0.49
42109928,3.91,9.46,-0.49
42116504,4.21,9.83,-0.31
42122495,4.15,10.13,-0.06
42128502,3.66,9.83,-0.12
42134510,3.42,9.34,-0.37
42140519,3.05,8.67,-0.55
42147463,2.56,8.12,-0.61
42153475,2.2,7.57,-0.55
42159494,2.2,7.75,-0.49
42165518,2.01,7.87,-0.31
42172129,1.71,8,-0.18
42179106,1.65,7.32,-0.43
42185144,2.01,7.02,-0.55
42191190,2.5,6.65,-0.49
42197236,2.75,6.16,-0.43
42203286,1.83,5.19,-0.55
42209344,1.53,5,-0.79
42216351,1.71,5,-1.04
42223388,2.75,5.62,-0.79
42229428,2.87,6.04,-0.37
42235486,2.56,6.47,0.31
42241549,2.26,6.71,1.34
42248569,2.44,6.35,5.74
42254639,3.36,6.16,8.61
42260713,4.52,6.1,11.23
42266792,5.43,6.23,13.24
42272876,5.55,6.35,14.77
42279586,4.94,5.92,17.03
42286701,4.82,5.43,18.25
42292840,4.82,4.82,19.65
42298964,5.19,2.99,22.77
42305092,5.86,1.71,24.11
42311229,6.96,0.55,24.96
42318466,8.42,-1.1,25.88
42324657,8.18,-1.95,26.79
42331430,7.51,-3.11,28.32
42337613,7.02,-4.52,30.03
42343811,7.26,-7.26,31.62
42349982,7.39,-8.67,31.43
42362467,6.96,-11.41,30.88
42368703,7.45,-12.76,31.19
42374808,8.18,-12.88,31.31
42380905,8.85,-12.82,31.37
42387587,9.28,-12.51,31.43
42394666,9.22,-12.21,31.92
42400773,9.16,-12.7,31.98
42406897,9.16,-13.49,31.74
42413016,8.85,-14.89,30.82
42427039,8.54,-14.77,30.15
42433567,9.46,-12.45,30.64
42439889,9.58,-11.17,31.25
42446019,9.4,-10.13,31.56
42452174,9.4,-9.46,31.56
42458320,10.19,-8.48,31.19
42464472,10.56,-8,31.43
42471017,10.8,-7.51,32.04
42477183,10.93,-6.77,32.9
42483351,10.31,-5.13,34.79
42489518,9.95,-4.27,35.46
42495850,9.95,-3.48,35.95
42502420,10.44,-2.62,36.38
42508594,11.6,-0.49,36.74
42514770,11.78,0.55,36.44
42520954,11.54,1.46,35.83
42527147,11.35,2.14,35.28
42533335,11.54,3.23,35.58
42539942,11.72,3.6,36.25
42547131,11.78,3.85,36.8
42553311,11.23,3.23,36.99
42559513,10.99,2.5,37.11
42565713,11.11,1.89,37.48
42572344,11.35,1.53,37.9
42578151,12.82,0.61,38.02
42583961,13.37,0.18,38.09
42589772,13.31,-0.12,38.21
42595581,13.06,-0.43,38.64
42601989,12.63,-0.67,38.88
42608641,12.57,-1.65,39.25
42614474,12.88,-2.26,39.55
42620306,13.18,-3.23,40.16
42626141,14.04,-4.09,41.26
42631976,14.71,-4.82,42.6
42638652,15.14,-4.58,44.31
42644490,14.83,-3.78,44.01
42650323,14.47,-3.36,43.21
42656753,13.79,-3.05,42.42
42662583,13.31,-3.17,41.99
42668436,12.7,-2.75,42.05
42675151,12.45,-2.5,42.05
42681020,12.15,-2.38,41.75
42686877,12.02,-2.44,41.56
42692741,11.78,-2.32,41.38
42698605,11.96,-1.4,41.75
42705336,12.39,-1.04,41.99
42711792,12.88,-1.04,42.24
42717657,12.94,-1.28,42.48
42723548,13.24,-0.85,42.18
42729430,13.85,0.12,41.87
42736179,14.83,1.4,41.56
42742069,15.38,2.56,40.83
42747956,15.44,3.66,39.37
42753856,14.95,4.7,36.07
42759753,14.53,4.27,35.22
42770380,13.12,2.44,34.18
42777155,12.7,1.34,33.45
42783066,12.02,-1.04,31.31
42788982,11.78,-2.14,30.21
42794896,11.47,-2.87,29.42
42800820,11.17,-3.11,28.93
42807626,10.74,-2.87,28.38
42813546,9.95,-1.53,25.94
42819472,9.7,-0.73,23.99
42825974,9.77,-0.18,21.97
42831966,10.07,0.37,20.14
42838059,10.74,0.43,17.33
42845112,10.74,0.06,15.87
42851204,10.25,-0.49,13.92
42857300,9.58,-0.98,11.35
42863394,7.93,-2.01,5.74
42869486,7.39,-2.62,3.78
42877543,7.69,-3.17,2.81
42883633,9.03,-3.23,1.65
42889739,8.61,-2.99,0.61
42895850,7.51,-2.99,-0.73
42901963,6.29,-2.69,-1.95
42909067,5.13,-0.98,-3.05
42915194,4.82,0,-2.87
42921323,4.21,0.98,-2.5
42927450,3.48,1.83,-2.01
42934160,3.3,4.03,-1.22
42940286,3.91,4.76,-0.61
42947421,4.64,4.88,0.06
42953561,6.23,3.85,0.67
42959703,7.14,3.11,0.06
42965852,7.75,2.14,-0.98
42972002,7.81,0.43,-1.95
42978153,5.49,-4.21,-2.62
42986308,4.03,-5.43,-2.32
42992454,3.23,-4.94,-1.89
42998615,3.54,-0.85,-0.73
43004785,3.42,1.1,-0.06
43010956,2.87,2.38,0.61
43018146,1.65,4.46,1.46
43024332,1.65,5.31,1.53
43030508,2.14,5.49,1.34
43037673,2.93,5.37,0.79
43043850,4.27,4.58,-0.37
43050040,4.52,3.97,-0.43
43057258,4.33,3.23,-0.18
43063458,2.38,1.89,-0.49
43069651,1.04,1.04,-1.04
43075859,0,0.43,-1.59
43082066,-0.73,0.06,-1.89
43090293,-0.92,-0.12,-1.95
43096487,-0.49,-0.31,-1.83
43102296,-0.18,-0.43,-1.59
43108114,-0.31,0.31,-1.04
43114007,0.24,1.1,-0.79
43121505,1.22,2.2,-0.55
43127477,2.08,3.11,-0.55
43133453,2.99,4.03,-1.04
43139432,3.23,4.09,-1.34
43146400,3.05,3.97,-1.46
43152378,2.56,3.66,-1.34
43159895,1.22,2.44,-0.79
43165991,0.79,1.95,-0.55
43172026,0.85,1.95,-0.24
43178065,1.34,2.99,0.49
43184049,1.1,3.36,0.55
43190037,0.73,3.3,0.37
43198543,0.49,2.5,-0.67
43204525,0.67,2.08,-1.04
43210508,0.79,1.53,-1.16
43216500,0.67,0.98,-1.04
43222500,0.24,0.73,-0.73
43237384,0.37,0.67,-0.31
43243398,0.92,0.31,-0.06
43249998,0.79,0,-0.12
43256010,0.55,-0.37,-0.43
43262036,0.49,-0.73,-1.04
43268068,0.55,-0.98,-1.71
43275045,0.49,-0.92,-1.59
43281083,0.24,-0.92,-1.16
43287127,0,-0.98,-0.61
43305364,-0.18,-0.18,-0.92
43311424,0.37,0.24,-1.22
43317852,0.37,0.37,-1.28
